0,1,2,3,4,5,6,7,8,9
OPP-021223,ACC-000024,PROD-0028,508,Cross-sell,2024-10-25 00:13:18,2024-11-25 09:45:15,Closed Lost,24966.369140625,0.0
OPP-021224,ACC-000055,PROD-0024,40,Upsell,2022-09-09 18:02:04,2023-02-22 12:29:32,Closed Won,63184.5703125,1.0
OPP-021228,ACC-000039,PROD-0021,815,Renewal,2024-06-11 23:10:21,2024-07-04 19:29:22,Closed Lost,49919.8203125,0.0
OPP-021231,ACC-000020,PROD-0011,877,Upsell,2025-03-04 09:27:31,2025-04-17 12:39:57,Closed Lost,78177.34375,0.0
OPP-021233,ACC-000017,PROD-0067,890,Expansion,2022-01-27 07:43:38,2022-03-25 08:30:24,Closed Lost,5525.9501953125,0.0
OPP-021235,ACC-000058,PROD-0078,89,Upsell,2025-02-16 04:51:29,2025-04-15 01:34:03,Closed Lost,94302.671875,0.0
OPP-021236,ACC-000027,PROD-0017,834,Upsell,2023-08-19 13:26:21,2023-09-02 08:49:39,Closed Won,30544.330078125,1.0
OPP-021238,ACC-000001,PROD-0022,21,Cross-sell,2021-08-04 05:02:41,2021-08-07 04:40:05,Closed Won,73106.4296875,1.0
OPP-021239,ACC-000002,PROD-0058,211,New Business,2022-10-09 19:46:14,2023-04-06 02:04:30,Closed Lost,91419.1796875,0.0
OPP-021240,ACC-000014,PROD-0095,194,Expansion,2021-12-12 00:04:58,2022-05-05 10:09:45,Closed Won,54112.44140625,1.0
OPP-021241,ACC-000005,PROD-0006,695,Cross-sell,2023-04-19 22:05:52,2023-08-15 13:30:07,Closed Won,19586.8203125,1.0
OPP-021243,ACC-000006,PROD-0060,331,New Business,2024-12-07 01:41:14,2024-12-22 13:19:17,Closed Won,48078.26953125,1.0
OPP-021244,ACC-000011,PROD-0014,685,Upsell,2024-12-14 03:37:00,2024-12-18 03:42:48,Closed Won,48419.12890625,1.0
OPP-021246,ACC-000003,PROD-0001,664,Expansion,2025-02-20 15:56:29,2025-04-07 01:26:56,Closed Lost,28619.150390625,0.0
OPP-021247,ACC-000028,PROD-0083,715,Upsell,2021-09-09 08:27:01,2021-10-08 23:11:53,Closed Won,61519.9609375,1.0
OPP-021248,ACC-000045,PROD-0066,587,New Business,2021-12-02 08:49:16,2022-02-12 21:13:40,Closed Won,37489.62890625,1.0
OPP-021250,ACC-000037,PROD-0037,669,Expansion,2021-10-17 06:48:07,2021-12-30 12:00:53,Closed Won,11242.58984375,1.0
OPP-021254,ACC-000020,PROD-0064,892,New Business,2024-09-26 20:41:21,2025-03-03 16:06:40,Closed Lost,3901.22998046875,0.0
OPP-021255,ACC-000060,PROD-0060,256,New Business,2024-07-12 05:01:20,2024-10-28 00:26:19,Closed Won,12192.6796875,1.0
OPP-021259,ACC-000001,PROD-0082,987,Renewal,2023-03-18 14:22:30,2023-08-05 00:48:01,Closed Won,92843.3984375,1.0
OPP-021266,ACC-000009,PROD-0018,901,New Business,2024-02-08 02:37:31,2024-07-25 14:10:29,Closed Won,89948.828125,1.0
OPP-021272,ACC-000015,PROD-0049,704,Renewal,2021-11-20 18:37:57,2021-11-22 09:16:01,Closed Won,57771.21875,1.0
OPP-021275,ACC-000060,PROD-0031,36,Expansion,2024-12-23 16:27:22,2025-01-16 16:40:00,Closed Won,15435.73046875,1.0
OPP-021276,ACC-000049,PROD-0076,725,New Business,2025-03-27 07:49:22,2025-08-23 02:35:30,Closed Won,76360.8515625,1.0
OPP-021277,ACC-000021,PROD-0061,49,New Business,2022-08-31 12:52:22,2023-02-25 15:29:31,Closed Won,86777.2890625,1.0
OPP-021279,ACC-000031,PROD-0065,845,Renewal,2023-04-12 23:14:52,2023-06-03 08:57:45,Closed Won,80248.4921875,1.0
OPP-021281,ACC-000045,PROD-0065,67,Cross-sell,2022-02-25 01:59:58,2022-06-01 08:17:11,Closed Lost,44603.1796875,0.0
OPP-021282,ACC-000019,PROD-0020,700,Upsell,2023-08-22 22:32:01,2024-01-30 05:14:08,Closed Won,67479.546875,1.0
OPP-021285,ACC-000015,PROD-0001,734,New Business,2024-11-02 12:05:19,2025-01-24 22:20:17,Closed Lost,49567.96875,0.0
OPP-021287,ACC-000035,PROD-0009,760,Expansion,2022-01-04 12:38:18,2022-03-08 16:12:48,Closed Lost,69934.953125,0.0
OPP-021292,ACC-000039,PROD-0055,288,New Business,2022-11-09 03:40:20,2023-04-03 17:06:26,Closed Lost,43526.9609375,0.0
OPP-021294,ACC-000007,PROD-0096,335,Upsell,2025-05-19 00:48:40,2025-11-03 20:24:09,Closed Won,41467.44921875,1.0
OPP-021297,ACC-000013,PROD-0086,821,Cross-sell,2023-10-24 18:24:25,2024-03-23 08:51:48,Closed Won,51615.75,1.0
OPP-021301,ACC-000033,PROD-0057,634,Upsell,2025-05-08 11:47:03,2025-08-13 03:50:09,Closed Lost,5544.27001953125,0.0
OPP-021303,ACC-000013,PROD-0049,703,Expansion,2024-12-03 11:34:50,2024-12-23 14:31:59,Closed Lost,66788.828125,0.0
OPP-021306,ACC-000004,PROD-0071,985,Cross-sell,2024-01-04 15:21:13,2024-03-17 21:32:23,Closed Lost,58716.4296875,0.0
OPP-021308,ACC-000034,PROD-0097,32,Renewal,2023-11-19 19:57:27,2024-02-25 11:38:35,Closed Lost,30860.109375,0.0
OPP-021312,ACC-000017,PROD-0095,978,Upsell,2023-01-12 08:31:41,2023-03-04 18:20:21,Closed Won,7171.93994140625,1.0
OPP-021323,ACC-000013,PROD-0003,97,Renewal,2023-06-16 01:06:34,2023-07-18 06:22:50,Closed Won,96682.203125,1.0
OPP-021324,ACC-000061,PROD-0092,701,Upsell,2022-06-16 07:59:14,2022-11-06 22:18:56,Closed Won,16593.859375,1.0
OPP-021325,ACC-000008,PROD-0084,5,Renewal,2023-02-14 02:08:31,2023-02-18 18:02:22,Closed Won,8597.3896484375,1.0
OPP-021328,ACC-000021,PROD-0079,277,Expansion,2024-11-01 18:33:42,2024-12-29 14:43:48,Closed Won,66340.5,1.0
OPP-021331,ACC-000022,PROD-0076,523,Cross-sell,2024-08-18 05:47:52,2025-01-29 20:29:08,Closed Won,65602.1796875,1.0
OPP-021332,ACC-000037,PROD-0080,491,Renewal,2023-01-24 01:18:32,2023-06-23 21:42:01,Closed Won,45266.46875,1.0
OPP-021333,ACC-000046,PROD-0005,317,Upsell,2022-09-06 19:43:50,2022-11-28 22:21:40,Closed Won,4681.240234375,1.0
OPP-021335,ACC-000020,PROD-0091,712,Renewal,2023-06-17 03:48:41,2023-09-17 03:28:37,Closed Won,35850.4609375,1.0
OPP-021336,ACC-000020,PROD-0036,64,Renewal,2022-02-03 03:30:20,2022-02-11 06:26:22,Closed Lost,46731.03125,0.0
OPP-021342,ACC-000062,PROD-0075,20,New Business,2023-06-14 05:35:33,2023-07-24 18:19:01,Closed Lost,31307.720703125,0.0
OPP-021344,ACC-000032,PROD-0092,387,New Business,2025-01-03 03:10:14,2025-04-11 05:31:37,Closed Won,92885.390625,1.0
OPP-021345,ACC-000003,PROD-0070,237,New Business,2023-06-19 03:08:02,2023-07-13 22:02:22,Closed Lost,10287.41015625,0.0
OPP-021346,ACC-000034,PROD-0054,43,Upsell,2023-01-11 09:09:35,2023-03-28 00:00:24,Closed Lost,60787.51953125,0.0
OPP-021347,ACC-000030,PROD-0080,188,Expansion,2024-11-30 21:16:47,2025-01-22 01:37:32,Closed Lost,52880.94140625,0.0
OPP-021352,ACC-000062,PROD-0083,899,Renewal,2024-03-20 16:02:38,2024-08-14 19:35:36,Closed Won,41590.6015625,1.0
OPP-021353,ACC-000058,PROD-0061,31,Renewal,2022-06-20 16:16:54,2022-09-23 02:37:25,Closed Won,70088.59375,1.0
OPP-021359,ACC-000008,PROD-0017,954,Expansion,2023-07-24 14:19:28,2023-09-25 08:32:44,Closed Lost,97702.671875,0.0
OPP-021360,ACC-000058,PROD-0098,77,New Business,2022-10-18 07:37:36,2022-12-02 15:26:46,Closed Won,28201.439453125,1.0
OPP-021362,ACC-000057,PROD-0052,462,Renewal,2021-07-23 08:13:45,2021-12-22 02:07:37,Closed Won,29621.41015625,1.0
OPP-021368,ACC-000049,PROD-0074,456,Renewal,2021-10-19 19:29:15,2022-04-02 00:40:19,Closed Won,63737.328125,1.0
OPP-021369,ACC-000041,PROD-0055,69,New Business,2022-10-10 06:26:46,2023-01-16 23:47:01,Closed Lost,37482.2109375,0.0
OPP-021372,ACC-000009,PROD-0076,321,Cross-sell,2024-06-28 19:18:18,2024-09-26 22:29:14,Closed Won,53657.48828125,1.0
OPP-021377,ACC-000048,PROD-0081,373,Upsell,2022-03-07 05:26:20,2022-06-25 11:26:59,Closed Lost,72716.9921875,0.0
OPP-021378,ACC-000059,PROD-0095,597,Cross-sell,2022-03-23 22:37:33,2022-05-28 11:23:58,Closed Won,26190.169921875,1.0
OPP-021383,ACC-000037,PROD-0045,44,Cross-sell,2024-05-28 01:44:41,2024-09-08 14:45:48,Closed Won,97389.75,1.0
OPP-021386,ACC-000051,PROD-0095,166,Expansion,2025-04-16 13:55:59,2025-07-14 03:07:53,Closed Won,98200.6875,1.0
OPP-021389,ACC-000060,PROD-0086,19,Expansion,2023-09-08 10:51:05,2024-02-18 09:07:57,Closed Won,2953.85009765625,1.0
OPP-021396,ACC-000050,PROD-0073,790,New Business,2022-01-26 00:09:22,2022-01-29 00:05:25,Closed Won,48285.12890625,1.0
OPP-021398,ACC-000049,PROD-0028,27,New Business,2024-04-07 12:14:50,2024-09-28 18:59:00,Closed Won,99036.6875,1.0
OPP-021400,ACC-000039,PROD-0089,920,Upsell,2024-05-24 20:59:48,2024-07-05 01:06:04,Closed Won,20084.080078125,1.0
OPP-021406,ACC-000001,PROD-0074,992,New Business,2024-06-29 22:29:03,2024-08-10 00:58:14,Closed Lost,8300.009765625,0.0
OPP-021407,ACC-000037,PROD-0098,41,New Business,2022-12-06 00:52:31,2023-01-16 11:22:16,Closed Won,49196.23828125,1.0
OPP-021413,ACC-000032,PROD-0092,107,Expansion,2023-04-08 05:49:40,2023-08-21 13:03:01,Closed Lost,55371.80078125,0.0
OPP-021415,ACC-000041,PROD-0028,922,Expansion,2023-01-05 21:57:07,2023-05-04 03:35:37,Closed Won,38131.41015625,1.0
OPP-021417,ACC-000032,PROD-0048,337,Renewal,2022-06-02 01:11:10,2022-11-23 11:24:38,Closed Lost,82566.46875,0.0
OPP-021419,ACC-000023,PROD-0071,145,New Business,2023-04-29 11:25:24,2023-09-17 16:21:10,Closed Won,80010.1796875,1.0
OPP-021420,ACC-000004,PROD-0089,590,Cross-sell,2023-08-20 10:20:07,2024-01-30 17:53:27,Closed Lost,39442.98046875,0.0
OPP-021422,ACC-000002,PROD-0069,368,Renewal,2024-01-28 02:33:04,2024-02-08 05:26:22,Closed Lost,21409.109375,0.0
OPP-021425,ACC-000025,PROD-0022,856,Renewal,2024-05-07 05:03:56,2024-09-19 23:43:30,Closed Won,13916.8896484375,1.0
OPP-021430,ACC-000020,PROD-0004,804,Expansion,2025-05-25 10:43:52,2025-09-05 01:33:29,Closed Lost,46264.33984375,0.0
OPP-021431,ACC-000028,PROD-0025,894,Upsell,2023-03-01 16:09:34,2023-06-25 11:55:07,Closed Won,23034.970703125,1.0
OPP-021432,ACC-000003,PROD-0052,227,Expansion,2024-05-19 00:28:17,2024-07-04 09:51:11,Closed Won,42424.8203125,1.0
OPP-021435,ACC-000019,PROD-0089,48,New Business,2024-06-10 13:00:19,2024-08-15 12:23:44,Closed Lost,18157.400390625,0.0
OPP-021442,ACC-000009,PROD-0070,744,Cross-sell,2022-12-19 09:21:03,2023-05-22 10:39:38,Closed Won,11031.01953125,1.0
OPP-021450,ACC-000006,PROD-0055,854,Upsell,2023-07-05 07:37:24,2023-08-14 03:45:35,Closed Lost,37459.58984375,0.0
OPP-021451,ACC-000051,PROD-0050,728,Upsell,2023-12-13 00:20:15,2024-03-04 04:55:05,Closed Lost,86714.671875,0.0
OPP-021452,ACC-000021,PROD-0037,377,Cross-sell,2024-08-24 13:05:19,2024-09-10 19:39:43,Closed Won,39389.2109375,1.0
OPP-021453,ACC-000012,PROD-0088,6,Renewal,2025-05-04 03:19:20,2025-07-07 16:59:08,Closed Lost,23440.30078125,0.0
OPP-021454,ACC-000037,PROD-0082,753,Upsell,2024-01-10 16:58:28,2024-06-25 11:45:30,Closed Won,29489.470703125,1.0
OPP-021457,ACC-000012,PROD-0061,840,New Business,2022-08-02 09:15:59,2023-01-01 04:04:22,Closed Won,69299.6328125,1.0
OPP-021460,ACC-000042,PROD-0023,131,Cross-sell,2022-04-22 14:29:30,2022-09-02 23:57:48,Closed Lost,36984.53125,0.0
OPP-021461,ACC-000034,PROD-0022,877,Cross-sell,2024-04-13 00:02:26,2024-09-04 06:44:54,Closed Lost,95502.84375,0.0
OPP-021470,ACC-000025,PROD-0033,741,New Business,2025-03-29 10:57:12,2025-06-28 10:25:47,Closed Won,82346.2109375,1.0
OPP-021478,ACC-000059,PROD-0055,608,Upsell,2025-02-08 20:05:52,2025-02-24 18:49:28,Closed Won,16006.650390625,1.0
OPP-021479,ACC-000060,PROD-0008,974,New Business,2023-12-26 23:21:39,2024-05-12 18:23:58,Closed Won,86015.390625,1.0
OPP-021481,ACC-000002,PROD-0091,716,Cross-sell,2021-08-10 11:31:25,2021-09-27 07:47:01,Closed Lost,69942.953125,0.0
OPP-021482,ACC-000056,PROD-0090,717,Renewal,2025-01-09 18:07:31,2025-06-11 11:02:36,Closed Won,22826.859375,1.0
OPP-021483,ACC-000043,PROD-0047,506,Upsell,2023-09-25 04:32:51,2023-11-15 14:42:23,Closed Won,83458.6875,1.0
OPP-021484,ACC-000037,PROD-0096,378,Upsell,2022-02-12 04:20:50,2022-07-27 06:41:49,Closed Won,84165.25,1.0
OPP-021487,ACC-000028,PROD-0066,881,Upsell,2022-05-20 21:15:16,2022-11-04 22:36:19,Closed Won,70066.8984375,1.0
OPP-021488,ACC-000062,PROD-0001,126,Upsell,2023-03-15 17:49:27,2023-08-09 07:06:58,Closed Lost,95532.796875,0.0
OPP-021491,ACC-000057,PROD-0080,433,New Business,2023-06-06 01:49:29,2023-10-26 13:32:45,Closed Won,22357.19921875,1.0
OPP-021494,ACC-000029,PROD-0092,424,Cross-sell,2021-09-29 05:07:52,2022-02-14 08:06:20,Closed Won,82121.3828125,1.0
OPP-021498,ACC-000041,PROD-0023,504,Cross-sell,2022-02-12 06:40:34,2022-05-17 21:38:10,Closed Lost,92104.28125,0.0
OPP-021506,ACC-000055,PROD-0042,95,Cross-sell,2023-01-25 21:18:10,2023-06-02 08:20:32,Closed Won,99953.8125,1.0
OPP-021507,ACC-000022,PROD-0007,332,New Business,2025-04-06 11:45:18,2025-07-11 15:46:00,Closed Lost,17036.669921875,0.0
OPP-021513,ACC-000012,PROD-0066,350,Upsell,2023-04-16 13:51:56,2023-05-19 11:56:22,Closed Won,36763.828125,1.0
OPP-021514,ACC-000027,PROD-0013,560,Upsell,2021-09-25 10:31:45,2022-02-24 18:58:21,Closed Lost,57307.96875,0.0
OPP-021516,ACC-000025,PROD-0058,865,Renewal,2022-02-28 10:01:40,2022-06-29 04:28:06,Closed Lost,82804.140625,0.0
OPP-021519,ACC-000013,PROD-0043,875,Renewal,2023-01-27 08:59:22,2023-02-19 12:21:40,Closed Lost,74838.09375,0.0
OPP-021520,ACC-000019,PROD-0061,710,New Business,2022-09-20 10:34:12,2022-11-12 12:29:42,Closed Won,79879.078125,1.0
OPP-021521,ACC-000056,PROD-0004,25,Cross-sell,2025-01-19 00:55:56,2025-05-07 07:42:32,Closed Lost,57971.55078125,0.0
OPP-021526,ACC-000004,PROD-0066,327,Upsell,2021-08-17 21:00:54,2021-10-30 15:41:42,Closed Won,61238.96875,1.0
OPP-021534,ACC-000037,PROD-0040,315,Cross-sell,2023-12-23 13:59:43,2024-06-07 21:28:17,Closed Lost,75353.78125,0.0
OPP-021539,ACC-000018,PROD-0019,195,Renewal,2025-04-24 07:49:05,2025-05-30 07:31:51,Closed Won,47193.44921875,1.0
OPP-021542,ACC-000003,PROD-0055,566,Expansion,2023-11-28 22:07:24,2024-05-02 05:45:23,Closed Won,50048.23828125,1.0
OPP-021543,ACC-000009,PROD-0033,186,Expansion,2023-10-30 08:02:34,2023-11-03 00:53:15,Closed Won,5058.830078125,1.0
OPP-021546,ACC-000017,PROD-0075,293,New Business,2022-08-16 00:11:14,2022-09-21 19:28:56,Closed Lost,58443.37890625,0.0
OPP-021549,ACC-000028,PROD-0049,909,Cross-sell,2022-08-19 21:15:55,2022-11-25 02:15:21,Closed Won,89909.859375,1.0
OPP-021550,ACC-000033,PROD-0024,172,Expansion,2025-01-06 02:34:27,2025-01-22 03:26:03,Closed Lost,44587.41015625,0.0
OPP-021556,ACC-000043,PROD-0029,46,Cross-sell,2021-10-17 13:41:04,2022-01-14 01:31:30,Closed Won,52490.28125,1.0
OPP-021558,ACC-000043,PROD-0030,495,Expansion,2025-04-01 02:24:56,2025-09-21 08:24:39,Closed Won,79890.28125,1.0
OPP-021559,ACC-000020,PROD-0080,906,Upsell,2024-09-20 08:56:33,2024-09-25 03:00:42,Closed Won,68673.4375,1.0
OPP-021562,ACC-000004,PROD-0083,152,Cross-sell,2024-12-01 23:55:00,2024-12-18 14:32:17,Closed Lost,72014.5078125,0.0
OPP-021564,ACC-000018,PROD-0061,388,Cross-sell,2025-06-02 17:23:13,2025-07-11 09:34:37,Closed Won,56366.51171875,1.0
OPP-021572,ACC-000020,PROD-0017,306,Renewal,2021-07-15 07:38:52,2021-07-22 16:57:51,Closed Lost,61195.48046875,0.0
OPP-021573,ACC-000020,PROD-0004,596,New Business,2022-09-23 22:38:57,2023-01-16 05:02:09,Closed Won,25471.3203125,1.0
OPP-021585,ACC-000032,PROD-0052,143,New Business,2023-12-12 19:10:37,2024-01-26 06:31:05,Closed Lost,91091.640625,0.0
OPP-021586,ACC-000014,PROD-0039,103,Cross-sell,2025-02-12 08:50:51,2025-03-07 08:04:58,Closed Won,81789.7578125,1.0
OPP-021590,ACC-000043,PROD-0074,670,Renewal,2022-03-03 23:35:38,2022-06-22 08:18:09,Closed Lost,48360.3515625,0.0
OPP-021594,ACC-000036,PROD-0026,777,Expansion,2023-05-02 13:45:36,2023-06-19 12:00:18,Closed Won,80681.34375,1.0
OPP-021596,ACC-000009,PROD-0077,959,Renewal,2023-11-08 01:20:49,2023-11-10 02:11:01,Closed Won,41428.26171875,1.0
OPP-021600,ACC-000021,PROD-0095,246,Upsell,2021-08-18 01:50:18,2022-01-10 01:09:58,Closed Lost,79148.34375,0.0
OPP-021601,ACC-000004,PROD-0008,261,Expansion,2023-03-08 09:00:17,2023-08-03 05:18:05,Closed Lost,39892.44140625,0.0
OPP-021604,ACC-000023,PROD-0089,42,New Business,2022-08-06 15:18:58,2022-08-19 10:58:12,Closed Won,68131.71875,1.0
OPP-021606,ACC-000033,PROD-0065,416,Cross-sell,2025-03-28 02:54:35,2025-06-05 01:04:05,Closed Lost,63219.921875,0.0
OPP-021608,ACC-000023,PROD-0053,46,New Business,2024-08-03 07:12:20,2024-12-01 06:49:08,Closed Won,81749.609375,1.0
OPP-021614,ACC-000037,PROD-0019,722,New Business,2024-01-22 06:25:51,2024-03-05 18:58:09,Closed Won,47177.3203125,1.0
OPP-021617,ACC-000020,PROD-0079,922,Cross-sell,2022-06-12 21:21:12,2022-07-08 14:14:38,Closed Lost,20800.3203125,0.0
OPP-021619,ACC-000030,PROD-0084,255,Renewal,2024-06-21 02:15:10,2024-07-22 18:36:11,Closed Won,36172.3515625,1.0
OPP-021622,ACC-000029,PROD-0054,897,Cross-sell,2022-04-04 11:24:51,2022-07-19 12:16:31,Closed Lost,26059.580078125,0.0
OPP-021626,ACC-000007,PROD-0049,247,New Business,2025-04-18 14:34:37,2025-08-08 19:02:55,Closed Won,56398.5390625,1.0
OPP-021628,ACC-000011,PROD-0046,290,Renewal,2024-12-26 21:17:55,2025-03-13 03:43:24,Closed Won,95336.3828125,1.0
OPP-021629,ACC-000054,PROD-0038,149,New Business,2022-06-08 18:16:07,2022-08-16 08:21:12,Closed Won,53980.3515625,1.0
OPP-021637,ACC-000038,PROD-0076,995,Cross-sell,2021-09-29 00:02:16,2021-10-24 08:37:27,Closed Won,73319.78125,1.0
OPP-021640,ACC-000023,PROD-0066,470,Expansion,2024-07-18 18:19:51,2024-10-09 06:39:12,Closed Lost,54328.140625,0.0
OPP-021643,ACC-000044,PROD-0002,517,Expansion,2024-03-27 21:56:32,2024-06-01 05:06:32,Closed Won,86148.9296875,1.0
OPP-021644,ACC-000024,PROD-0081,845,Cross-sell,2024-12-29 17:01:01,2025-02-02 00:56:34,Closed Won,64041.30078125,1.0
OPP-021646,ACC-000014,PROD-0063,249,Expansion,2025-02-28 05:10:19,2025-04-02 11:44:26,Closed Won,37333.96875,1.0
OPP-021651,ACC-000060,PROD-0053,59,Cross-sell,2022-05-13 15:55:51,2022-09-05 20:43:54,Closed Won,4006.919921875,1.0
OPP-021653,ACC-000057,PROD-0006,812,Upsell,2022-08-13 21:15:21,2022-12-13 22:38:38,Closed Won,88000.703125,1.0
OPP-021656,ACC-000024,PROD-0016,958,Renewal,2023-12-26 11:42:49,2024-03-09 00:58:39,Closed Won,31766.779296875,1.0
OPP-021657,ACC-000048,PROD-0082,126,Upsell,2021-08-03 21:57:17,2021-10-31 19:25:35,Closed Lost,71610.25,0.0
OPP-021660,ACC-000038,PROD-0015,97,Expansion,2023-08-23 02:18:17,2024-02-06 22:17:31,Closed Lost,60464.3203125,0.0
OPP-021670,ACC-000006,PROD-0098,355,New Business,2024-09-11 03:38:15,2024-12-01 07:20:49,Closed Won,2055.159912109375,1.0
OPP-021671,ACC-000006,PROD-0062,244,Renewal,2025-02-02 13:04:16,2025-07-22 16:23:57,Closed Lost,62900.6796875,0.0
OPP-021673,ACC-000010,PROD-0053,57,New Business,2022-03-19 02:35:46,2022-03-28 18:25:23,Closed Lost,54573.671875,0.0
OPP-021674,ACC-000009,PROD-0054,509,New Business,2023-10-24 04:40:24,2023-10-27 04:20:47,Closed Won,47529.8984375,1.0
OPP-021676,ACC-000031,PROD-0072,531,Upsell,2024-07-13 01:57:17,2024-08-03 03:17:13,Closed Lost,99121.5625,0.0
OPP-021677,ACC-000038,PROD-0014,997,New Business,2023-11-23 08:07:25,2024-05-05 22:00:49,Closed Won,50406.140625,1.0
OPP-021681,ACC-000023,PROD-0026,392,New Business,2021-09-08 17:47:19,2021-10-11 22:57:25,Closed Lost,29062.380859375,0.0
OPP-021682,ACC-000042,PROD-0049,811,Expansion,2022-04-13 18:40:41,2022-09-11 14:48:53,Closed Lost,62803.359375,0.0
OPP-021687,ACC-000011,PROD-0027,794,New Business,2024-12-31 14:22:53,2025-02-28 17:11:17,Closed Won,5275.2099609375,1.0
OPP-021689,ACC-000048,PROD-0068,222,Expansion,2024-12-13 20:11:03,2025-01-30 02:15:38,Closed Won,87772.59375,1.0
OPP-021691,ACC-000050,PROD-0006,585,Expansion,2021-08-18 04:11:30,2021-10-12 10:43:21,Closed Won,70306.4765625,1.0
OPP-021696,ACC-000033,PROD-0033,852,New Business,2021-08-21 07:30:57,2021-12-13 20:47:43,Closed Won,87340.046875,1.0
OPP-021697,ACC-000032,PROD-0021,67,New Business,2022-06-13 08:41:44,2022-07-18 00:34:40,Closed Lost,69126.09375,0.0
OPP-021701,ACC-000048,PROD-0015,732,New Business,2022-04-23 11:59:01,2022-06-11 12:19:39,Closed Lost,2684.909912109375,0.0
OPP-021705,ACC-000012,PROD-0005,981,Renewal,2022-03-16 04:44:56,2022-05-03 17:02:00,Closed Won,68708.53125,1.0
OPP-021710,ACC-000014,PROD-0022,694,Expansion,2024-12-07 05:20:18,2025-02-18 21:25:15,Closed Lost,44178.73828125,0.0
OPP-021711,ACC-000042,PROD-0097,393,New Business,2025-05-05 18:56:35,2025-09-10 09:22:17,Closed Won,77755.953125,1.0
OPP-021713,ACC-000028,PROD-0077,578,Upsell,2022-11-25 08:38:52,2023-02-01 04:02:54,Closed Won,98510.0390625,1.0
OPP-021719,ACC-000026,PROD-0043,177,New Business,2024-08-04 15:11:16,2024-09-18 13:33:08,Closed Won,20396.51953125,1.0
OPP-021721,ACC-000006,PROD-0054,320,New Business,2022-09-12 06:04:56,2022-11-16 01:17:11,Closed Lost,81181.328125,0.0
OPP-021723,ACC-000014,PROD-0008,364,Expansion,2024-07-17 19:29:04,2024-11-28 10:15:50,Closed Lost,80579.3984375,0.0
OPP-021725,ACC-000001,PROD-0056,990,New Business,2021-08-19 10:36:27,2021-10-03 08:00:47,Closed Lost,77674.53125,0.0
OPP-021727,ACC-000021,PROD-0052,800,Renewal,2023-03-19 10:31:01,2023-07-11 05:41:06,Closed Lost,4432.7099609375,0.0
OPP-021730,ACC-000026,PROD-0008,906,Expansion,2023-11-06 18:39:44,2024-04-12 18:42:48,Closed Won,63050.1796875,1.0
OPP-021731,ACC-000003,PROD-0092,966,Upsell,2023-11-15 21:48:55,2024-01-11 05:15:07,Closed Lost,73017.6171875,0.0
OPP-021732,ACC-000033,PROD-0075,552,Renewal,2024-06-12 10:31:24,2024-11-12 13:16:54,Closed Won,70187.390625,1.0
OPP-021734,ACC-000008,PROD-0064,944,Upsell,2024-02-22 13:59:37,2024-04-01 04:25:34,Closed Won,50090.69140625,1.0
OPP-021735,ACC-000023,PROD-0060,705,Cross-sell,2024-09-13 12:08:43,2025-02-12 03:28:17,Closed Lost,84446.1875,0.0
OPP-021737,ACC-000050,PROD-0078,197,Cross-sell,2022-04-23 23:53:56,2022-10-11 22:22:46,Closed Lost,60921.390625,0.0
OPP-021739,ACC-000025,PROD-0039,660,New Business,2022-09-29 03:05:49,2023-03-14 03:27:38,Closed Lost,90487.2578125,0.0
OPP-021742,ACC-000039,PROD-0051,889,Expansion,2025-05-26 09:37:06,2025-06-28 02:14:18,Closed Lost,21534.859375,0.0
OPP-021745,ACC-000043,PROD-0022,886,Upsell,2022-01-20 00:50:23,2022-01-22 10:35:31,Closed Won,54575.46875,1.0
OPP-021746,ACC-000058,PROD-0025,555,Renewal,2024-12-10 17:31:52,2025-03-26 02:00:48,Closed Lost,2483.330078125,0.0
OPP-021747,ACC-000042,PROD-0070,520,Expansion,2021-08-08 23:23:54,2021-10-16 07:41:41,Closed Lost,7599.7001953125,0.0
OPP-021749,ACC-000045,PROD-0090,338,Renewal,2024-08-31 09:46:47,2025-01-23 04:22:55,Closed Lost,50927.25,0.0
OPP-021753,ACC-000004,PROD-0047,451,New Business,2022-01-04 18:57:10,2022-01-30 07:40:21,Closed Won,61244.5,1.0
OPP-021770,ACC-000059,PROD-0056,431,Upsell,2022-10-27 21:20:12,2023-04-23 03:24:06,Closed Lost,89271.0078125,0.0
OPP-021771,ACC-000051,PROD-0058,542,Cross-sell,2025-03-18 03:54:15,2025-07-15 22:45:56,Closed Won,74191.3515625,1.0
OPP-021773,ACC-000041,PROD-0058,537,Expansion,2024-02-08 14:41:22,2024-03-06 14:41:45,Closed Lost,53931.16015625,0.0
OPP-021778,ACC-000059,PROD-0014,788,Upsell,2023-08-08 17:20:45,2023-10-26 16:25:04,Closed Won,16785.990234375,1.0
OPP-021780,ACC-000007,PROD-0023,65,Upsell,2021-10-23 11:23:59,2022-01-25 21:35:28,Closed Lost,20314.619140625,0.0
OPP-021788,ACC-000012,PROD-0063,8,Renewal,2025-05-06 15:18:31,2025-05-10 12:41:21,Closed Won,21781.099609375,1.0
OPP-021789,ACC-000029,PROD-0004,146,New Business,2023-02-14 23:42:21,2023-03-23 09:03:47,Closed Lost,65611.109375,0.0
OPP-021791,ACC-000030,PROD-0062,357,Upsell,2024-10-14 07:07:26,2025-04-01 15:28:12,Closed Lost,6505.14990234375,0.0
