0,1,2,3,4,5,6,7,8
OPP-023579,ACC-000037,PROD-0097,Expansion,2025-01-11 13:32:56,,Open,48711.48046875,0.6000000238418579
OPP-023581,ACC-000051,PROD-0058,Upsell,2022-09-13 06:54:58,,Open,71630.4375,0.6000000238418579
OPP-023583,ACC-000023,PROD-0013,Upsell,2024-05-09 17:11:30,,Negotiation,92628.3203125,0.8299999833106995
OPP-023584,ACC-000018,PROD-0025,Renewal,2022-02-23 22:18:44,,Negotiation,25099.30078125,0.8899999856948853
OPP-023587,ACC-000013,PROD-0061,New Business,2024-02-25 02:57:27,,Proposal,24057.220703125,0.5299999713897705
OPP-023588,ACC-000003,PROD-0068,New Business,2024-07-28 08:44:22,,Qualified,26527.2109375,0.23000000417232513
OPP-023591,ACC-000056,PROD-0052,Renewal,2023-08-03 01:16:12,,Proposal,69689.8984375,0.5099999904632568
OPP-023592,ACC-000050,PROD-0020,Upsell,2023-05-27 16:35:13,,Proposal,64830.0703125,0.5400000214576721
OPP-023593,ACC-000035,PROD-0006,Expansion,2023-06-24 17:08:00,,Open,78917.1796875,0.6000000238418579
OPP-023594,ACC-000044,PROD-0099,Renewal,2023-06-23 19:36:38,,Negotiation,31668.419921875,0.8799999952316284
OPP-023595,ACC-000021,PROD-0067,Renewal,2022-06-02 18:10:50,,Open,10224.9296875,0.6899999976158142
OPP-023596,ACC-000032,PROD-0011,Renewal,2022-05-11 02:09:18,,Proposal,23663.369140625,0.3400000035762787
OPP-023597,ACC-000017,PROD-0074,Upsell,2021-10-23 18:02:47,,Proposal,77381.25,0.3400000035762787
OPP-023599,ACC-000008,PROD-0038,Expansion,2024-07-30 08:05:49,,Open,68804.03125,0.25999999046325684
OPP-023600,ACC-000049,PROD-0054,New Business,2023-08-23 23:25:36,,Proposal,91980.171875,0.5799999833106995
OPP-023604,ACC-000023,PROD-0045,New Business,2024-08-05 18:19:26,,Negotiation,66005.609375,0.7799999713897705
OPP-023607,ACC-000031,PROD-0039,New Business,2023-05-17 16:05:45,,Negotiation,21811.390625,0.75
OPP-023608,ACC-000004,PROD-0026,Renewal,2021-07-03 22:19:02,,Proposal,4219.02978515625,0.36000001430511475
OPP-023611,ACC-000025,PROD-0096,New Business,2022-07-03 08:30:39,,Proposal,67691.25,0.4300000071525574
OPP-023612,ACC-000034,PROD-0036,Upsell,2023-02-06 11:26:50,,Qualified,7309.2900390625,0.41999998688697815
OPP-023613,ACC-000007,PROD-0012,Renewal,2024-11-18 13:18:38,,Proposal,99168.3515625,0.47999998927116394
OPP-023614,ACC-000025,PROD-0068,Renewal,2021-08-21 05:57:56,,Negotiation,56208.5390625,0.8899999856948853
OPP-023615,ACC-000043,PROD-0020,Upsell,2022-12-01 01:35:58,,Qualified,92390.2578125,0.38999998569488525
OPP-023616,ACC-000043,PROD-0015,Cross-sell,2024-02-07 22:49:46,,Qualified,97686.859375,0.3799999952316284
OPP-023617,ACC-000058,PROD-0083,Cross-sell,2022-10-28 02:22:14,,Qualified,96375.6328125,0.3199999928474426
OPP-023618,ACC-000023,PROD-0063,Cross-sell,2022-03-18 19:52:07,,Qualified,37438.421875,0.25
OPP-023619,ACC-000026,PROD-0035,Cross-sell,2024-02-22 18:35:26,,Open,42638.421875,0.44999998807907104
OPP-023620,ACC-000023,PROD-0004,Cross-sell,2023-08-19 14:42:43,,Negotiation,80365.8828125,0.8799999952316284
OPP-023625,ACC-000019,PROD-0095,Expansion,2021-08-25 23:19:06,,Open,33205.80859375,0.5
OPP-023626,ACC-000027,PROD-0043,Renewal,2024-03-19 06:20:04,,Proposal,17308.599609375,0.5
OPP-023627,ACC-000019,PROD-0097,Upsell,2023-07-03 05:20:36,,Negotiation,12904.4599609375,0.8500000238418579
OPP-023630,ACC-000058,PROD-0088,Expansion,2021-09-19 21:47:14,,Proposal,2619.949951171875,0.5299999713897705
OPP-023631,ACC-000039,PROD-0022,New Business,2022-01-20 01:21:04,,Open,77469.03125,0.20999999344348907
OPP-023632,ACC-000055,PROD-0046,Cross-sell,2025-04-23 06:23:40,,Proposal,44798.73046875,0.5199999809265137
OPP-023633,ACC-000007,PROD-0043,Cross-sell,2023-08-08 04:08:54,,Proposal,91025.453125,0.46000000834465027
OPP-023634,ACC-000051,PROD-0042,Expansion,2022-08-22 09:19:42,,Proposal,67773.640625,0.5799999833106995
OPP-023635,ACC-000016,PROD-0030,Upsell,2021-07-27 07:33:24,,Negotiation,76412.6015625,0.7599999904632568
OPP-023638,ACC-000055,PROD-0016,Upsell,2023-07-03 17:30:01,,Proposal,53504.21875,0.3499999940395355
OPP-023639,ACC-000002,PROD-0071,Cross-sell,2024-10-24 14:12:22,,Open,87166.5,0.20000000298023224
OPP-023640,ACC-000032,PROD-0029,New Business,2024-09-19 00:47:17,,Qualified,74074.1875,0.2199999988079071
OPP-023645,ACC-000037,PROD-0025,Cross-sell,2023-11-29 18:05:52,,Open,83714.390625,0.27000001072883606
OPP-023646,ACC-000044,PROD-0072,Cross-sell,2025-06-06 01:39:00,,Open,1193.77001953125,0.38999998569488525
OPP-023647,ACC-000061,PROD-0067,New Business,2021-07-02 07:57:58,,Open,1431.6500244140625,0.5799999833106995
OPP-023648,ACC-000028,PROD-0076,Upsell,2025-01-26 08:26:45,,Open,72127.71875,0.25
OPP-023650,ACC-000037,PROD-0004,New Business,2025-01-08 13:31:32,,Open,71010.640625,0.5099999904632568
OPP-023651,ACC-000038,PROD-0072,Upsell,2022-03-03 23:16:17,,Proposal,51439.28125,0.41999998688697815
OPP-023652,ACC-000025,PROD-0014,Cross-sell,2021-07-19 23:59:02,,Qualified,52558.28125,0.4300000071525574
OPP-023653,ACC-000023,PROD-0080,Cross-sell,2025-01-27 18:27:29,,Open,14950.76953125,0.2800000011920929
OPP-023655,ACC-000062,PROD-0046,Upsell,2024-06-30 05:15:26,,Proposal,65610.0,0.5699999928474426
OPP-023656,ACC-000009,PROD-0033,New Business,2023-03-19 11:10:56,,Open,80855.8203125,0.6000000238418579
OPP-023657,ACC-000001,PROD-0013,New Business,2022-04-21 03:22:46,,Qualified,89189.2109375,0.23000000417232513
OPP-023658,ACC-000022,PROD-0064,Cross-sell,2024-11-29 20:43:16,,Qualified,22371.48046875,0.20000000298023224
OPP-023661,ACC-000037,PROD-0068,Upsell,2025-02-03 06:17:43,,Negotiation,78182.453125,0.8399999737739563
OPP-023662,ACC-000032,PROD-0071,New Business,2024-11-12 18:59:08,,Proposal,79360.0703125,0.41999998688697815
OPP-023664,ACC-000043,PROD-0002,New Business,2025-03-31 07:46:41,,Qualified,17661.130859375,0.41999998688697815
OPP-023665,ACC-000006,PROD-0021,New Business,2024-11-15 06:45:31,,Negotiation,9355.7900390625,0.6100000143051147
OPP-023666,ACC-000036,PROD-0009,Cross-sell,2022-08-10 03:40:17,,Qualified,30128.880859375,0.38999998569488525
OPP-023667,ACC-000007,PROD-0091,Renewal,2023-03-30 00:08:53,,Qualified,39325.109375,0.25999999046325684
OPP-023668,ACC-000002,PROD-0033,Upsell,2024-08-03 22:09:12,,Proposal,50914.7109375,0.49000000953674316
OPP-023669,ACC-000046,PROD-0094,Expansion,2021-10-16 19:49:22,,Negotiation,49343.69140625,0.6100000143051147
OPP-023670,ACC-000007,PROD-0076,Cross-sell,2022-09-10 18:27:44,,Proposal,7695.8798828125,0.47999998927116394
OPP-023671,ACC-000048,PROD-0007,Expansion,2023-12-06 17:56:33,,Qualified,38627.640625,0.2199999988079071
OPP-023673,ACC-000006,PROD-0042,Renewal,2022-10-31 00:03:53,,Proposal,48673.078125,0.3100000023841858
OPP-023676,ACC-000041,PROD-0005,Expansion,2022-05-19 00:48:34,,Qualified,71623.25,0.41999998688697815
OPP-023677,ACC-000005,PROD-0040,Renewal,2021-12-07 21:17:37,,Open,36166.55859375,0.6100000143051147
OPP-023678,ACC-000014,PROD-0077,Renewal,2023-09-18 14:05:29,,Negotiation,10863.4296875,0.7799999713897705
OPP-023679,ACC-000036,PROD-0017,Renewal,2025-06-04 23:50:31,,Proposal,35512.44140625,0.5299999713897705
OPP-023681,ACC-000047,PROD-0020,New Business,2024-06-18 09:41:49,,Qualified,55271.26171875,0.5
OPP-023682,ACC-000025,PROD-0001,New Business,2024-10-06 20:11:34,,Qualified,69475.5,0.23000000417232513
OPP-023683,ACC-000046,PROD-0071,New Business,2023-12-02 04:11:37,,Qualified,32982.75,0.3100000023841858
OPP-023684,ACC-000041,PROD-0021,Expansion,2024-05-18 23:15:58,,Open,97845.2109375,0.4699999988079071
OPP-023686,ACC-000050,PROD-0010,Upsell,2023-12-07 17:45:33,,Qualified,23449.779296875,0.47999998927116394
OPP-023687,ACC-000023,PROD-0016,Renewal,2025-01-21 08:36:02,,Qualified,22625.119140625,0.2800000011920929
OPP-023689,ACC-000047,PROD-0069,Cross-sell,2022-09-03 02:43:39,,Proposal,42978.4609375,0.4099999964237213
OPP-023690,ACC-000051,PROD-0077,Upsell,2025-01-26 17:59:50,,Proposal,79509.0078125,0.5099999904632568
OPP-023691,ACC-000005,PROD-0006,New Business,2024-01-13 18:38:06,,Negotiation,44714.078125,0.8100000023841858
OPP-023692,ACC-000030,PROD-0067,Upsell,2024-11-06 03:54:25,,Qualified,61060.7890625,0.38999998569488525
OPP-023694,ACC-000024,PROD-0008,Cross-sell,2024-01-14 16:27:07,,Proposal,62775.73828125,0.5699999928474426
OPP-023695,ACC-000015,PROD-0043,Cross-sell,2025-05-18 06:11:49,,Negotiation,22939.94921875,0.7699999809265137
OPP-023697,ACC-000041,PROD-0018,Cross-sell,2023-04-23 06:44:18,,Qualified,54973.53125,0.4300000071525574
OPP-023698,ACC-000032,PROD-0099,Cross-sell,2021-08-20 23:34:17,,Negotiation,16207.009765625,0.8799999952316284
OPP-023699,ACC-000032,PROD-0022,Expansion,2023-12-30 23:34:45,,Open,81129.34375,0.30000001192092896
OPP-023700,ACC-000017,PROD-0094,Cross-sell,2024-08-21 06:23:21,,Open,66835.078125,0.1599999964237213
OPP-023701,ACC-000043,PROD-0037,Upsell,2024-02-17 01:14:17,,Negotiation,89466.8515625,0.7099999785423279
OPP-023703,ACC-000036,PROD-0100,Cross-sell,2024-12-13 20:54:44,,Open,12368.6201171875,0.10999999940395355
OPP-023705,ACC-000042,PROD-0092,Renewal,2025-03-06 01:27:30,,Negotiation,33568.30859375,0.6200000047683716
OPP-023707,ACC-000010,PROD-0073,Upsell,2024-06-23 09:39:06,,Open,58382.01953125,0.4399999976158142
OPP-023708,ACC-000002,PROD-0067,Expansion,2024-11-23 00:08:04,,Negotiation,27675.58984375,0.7400000095367432
OPP-023709,ACC-000012,PROD-0011,Expansion,2024-04-21 16:52:10,,Proposal,54009.48046875,0.3499999940395355
OPP-023711,ACC-000032,PROD-0010,Renewal,2024-12-28 21:45:04,,Negotiation,47306.33984375,0.7400000095367432
OPP-023714,ACC-000008,PROD-0042,Renewal,2022-10-02 07:44:08,,Qualified,26746.189453125,0.30000001192092896
OPP-023715,ACC-000039,PROD-0015,Renewal,2022-05-30 20:37:22,,Open,23678.890625,0.5299999713897705
OPP-023716,ACC-000030,PROD-0048,New Business,2022-01-12 17:28:21,,Qualified,88526.1875,0.38999998569488525
OPP-023717,ACC-000026,PROD-0058,Renewal,2022-01-19 07:08:39,,Qualified,82900.0390625,0.4000000059604645
OPP-023718,ACC-000022,PROD-0018,New Business,2024-08-29 08:35:06,,Proposal,71299.3984375,0.5899999737739563
OPP-023720,ACC-000016,PROD-0015,Expansion,2022-08-02 05:04:24,,Negotiation,47218.421875,0.800000011920929
OPP-023721,ACC-000036,PROD-0092,New Business,2025-04-16 02:12:07,,Qualified,82368.9609375,0.41999998688697815
OPP-023722,ACC-000041,PROD-0092,Cross-sell,2023-02-10 10:39:46,,Negotiation,1798.969970703125,0.8799999952316284
OPP-023723,ACC-000027,PROD-0081,Expansion,2021-12-03 03:17:10,,Proposal,20605.8203125,0.47999998927116394
OPP-023724,ACC-000051,PROD-0002,Cross-sell,2022-01-17 16:54:02,,Proposal,66452.96875,0.3700000047683716
OPP-023726,ACC-000055,PROD-0078,Upsell,2024-07-18 21:07:02,,Proposal,23012.169921875,0.49000000953674316
OPP-023727,ACC-000043,PROD-0054,Renewal,2023-10-27 22:36:45,,Negotiation,29353.75,0.6899999976158142
OPP-023729,ACC-000062,PROD-0066,New Business,2025-06-19 08:39:52,,Proposal,74568.8984375,0.5400000214576721
OPP-023736,ACC-000044,PROD-0067,New Business,2023-11-19 04:57:24,,Negotiation,66182.890625,0.8399999737739563
OPP-023737,ACC-000049,PROD-0079,New Business,2025-06-16 14:29:51,,Open,94564.7578125,0.5299999713897705
OPP-023739,ACC-000028,PROD-0045,Expansion,2022-07-24 05:30:07,,Qualified,3108.389892578125,0.4000000059604645
OPP-023740,ACC-000006,PROD-0040,Expansion,2021-07-23 20:49:37,,Open,85391.671875,0.4000000059604645
OPP-023741,ACC-000031,PROD-0100,Renewal,2021-07-04 21:58:58,,Negotiation,28870.98046875,0.8899999856948853
OPP-023744,ACC-000046,PROD-0058,Expansion,2023-05-29 06:58:38,,Open,93047.9609375,0.36000001430511475
OPP-023745,ACC-000014,PROD-0079,Renewal,2023-05-08 07:56:06,,Proposal,96466.34375,0.4399999976158142
OPP-023747,ACC-000045,PROD-0089,Cross-sell,2025-05-26 12:13:20,,Qualified,64056.1796875,0.2800000011920929
OPP-023749,ACC-000038,PROD-0011,Upsell,2022-01-28 03:00:24,,Qualified,11172.4697265625,0.38999998569488525
OPP-023754,ACC-000027,PROD-0048,Cross-sell,2025-06-26 07:55:55,,Proposal,12230.16015625,0.4699999988079071
OPP-023755,ACC-000048,PROD-0066,Renewal,2023-08-10 17:37:02,,Qualified,70335.4765625,0.4399999976158142
OPP-023756,ACC-000013,PROD-0024,Cross-sell,2022-10-07 20:55:22,,Open,91437.6875,0.14000000059604645
OPP-023758,ACC-000045,PROD-0038,Cross-sell,2025-04-10 08:49:50,,Negotiation,54117.19140625,0.6299999952316284
OPP-023759,ACC-000007,PROD-0090,Expansion,2025-06-10 22:43:34,,Open,32901.640625,0.14000000059604645
OPP-023760,ACC-000046,PROD-0072,Renewal,2024-03-14 01:52:33,,Proposal,96242.2578125,0.4099999964237213
OPP-023761,ACC-000045,PROD-0050,New Business,2022-03-06 15:11:16,,Open,98267.109375,0.14000000059604645
OPP-023762,ACC-000003,PROD-0007,Cross-sell,2022-12-10 07:25:36,,Negotiation,44917.0390625,0.8799999952316284
OPP-023764,ACC-000044,PROD-0009,New Business,2023-06-14 20:36:07,,Proposal,75086.96875,0.3100000023841858
OPP-023765,ACC-000037,PROD-0091,New Business,2024-08-31 06:07:57,,Qualified,71123.03125,0.2800000011920929
OPP-023766,ACC-000007,PROD-0096,Renewal,2023-08-20 12:47:48,,Qualified,78106.3984375,0.41999998688697815
OPP-023767,ACC-000041,PROD-0075,Expansion,2024-06-13 21:35:41,,Negotiation,60503.4296875,0.8999999761581421
OPP-023770,ACC-000032,PROD-0027,Cross-sell,2024-10-13 11:38:08,,Proposal,76393.578125,0.41999998688697815
OPP-023771,ACC-000053,PROD-0074,Upsell,2023-08-16 03:20:00,,Proposal,68226.6875,0.4300000071525574
OPP-023772,ACC-000033,PROD-0055,Cross-sell,2023-09-24 05:41:03,,Negotiation,61720.4296875,0.7099999785423279
OPP-023773,ACC-000053,PROD-0037,Cross-sell,2022-02-03 03:24:29,,Negotiation,84559.2578125,0.7200000286102295
OPP-023774,ACC-000060,PROD-0009,Upsell,2025-05-10 15:27:36,,Negotiation,75220.3515625,0.7099999785423279
OPP-023775,ACC-000056,PROD-0048,Upsell,2022-01-14 14:32:34,,Qualified,92332.171875,0.20000000298023224
OPP-023776,ACC-000042,PROD-0088,Expansion,2022-05-13 01:47:03,,Proposal,87830.15625,0.44999998807907104
OPP-023777,ACC-000052,PROD-0035,New Business,2023-05-29 00:18:40,,Negotiation,10937.1103515625,0.8600000143051147
OPP-023778,ACC-000058,PROD-0015,New Business,2023-09-23 11:11:43,,Qualified,90613.2109375,0.41999998688697815
OPP-023780,ACC-000037,PROD-0050,Renewal,2024-04-01 15:39:01,,Negotiation,22105.619140625,0.6700000166893005
OPP-023781,ACC-000030,PROD-0091,Renewal,2023-07-19 00:12:52,,Proposal,80308.7890625,0.5400000214576721
OPP-023782,ACC-000049,PROD-0086,Upsell,2021-09-26 08:59:19,,Open,94713.53125,0.4000000059604645
OPP-023783,ACC-000062,PROD-0069,Expansion,2022-11-22 22:35:59,,Proposal,35219.8515625,0.41999998688697815
OPP-023784,ACC-000043,PROD-0085,Cross-sell,2024-04-14 14:19:29,,Qualified,32013.080078125,0.27000001072883606
OPP-023785,ACC-000045,PROD-0030,Expansion,2023-10-25 18:31:28,,Proposal,52643.109375,0.3700000047683716
OPP-023786,ACC-000048,PROD-0034,Expansion,2025-02-04 14:45:07,,Negotiation,99537.8984375,0.6399999856948853
OPP-023787,ACC-000028,PROD-0055,Upsell,2022-09-22 06:18:07,,Qualified,46779.6796875,0.23999999463558197
OPP-023789,ACC-000041,PROD-0079,New Business,2023-09-17 17:08:09,,Proposal,33463.23046875,0.47999998927116394
OPP-023791,ACC-000017,PROD-0084,New Business,2024-06-16 03:28:29,,Qualified,35133.12109375,0.3199999928474426
OPP-023793,ACC-000050,PROD-0056,Cross-sell,2022-05-05 03:36:14,,Open,11676.83984375,0.28999999165534973
OPP-023794,ACC-000043,PROD-0084,Upsell,2024-06-16 17:37:12,,Open,89302.28125,0.25
OPP-023795,ACC-000035,PROD-0012,Upsell,2024-07-26 05:40:25,,Open,55159.51171875,0.41999998688697815
OPP-023796,ACC-000031,PROD-0039,Expansion,2022-07-30 08:23:44,,Proposal,20097.849609375,0.47999998927116394
OPP-023797,ACC-000026,PROD-0098,Expansion,2023-12-09 15:12:43,,Proposal,89544.6328125,0.4099999964237213
OPP-023799,ACC-000018,PROD-0077,Upsell,2023-03-13 05:09:35,,Proposal,98125.9375,0.3100000023841858
OPP-023800,ACC-000020,PROD-0065,Expansion,2022-10-16 20:16:21,,Proposal,18172.359375,0.3100000023841858
OPP-023804,ACC-000056,PROD-0004,Expansion,2022-08-23 14:02:07,,Open,69872.171875,0.2199999988079071
OPP-023805,ACC-000030,PROD-0075,Renewal,2023-02-26 14:44:16,,Qualified,76141.2265625,0.41999998688697815
OPP-023807,ACC-000062,PROD-0012,Cross-sell,2024-05-19 01:23:30,,Negotiation,10395.580078125,0.8899999856948853
OPP-023810,ACC-000046,PROD-0017,Upsell,2023-05-19 00:38:29,,Qualified,34057.23046875,0.41999998688697815
OPP-023811,ACC-000041,PROD-0021,Expansion,2024-02-22 04:41:31,,Qualified,16494.029296875,0.4099999964237213
OPP-023812,ACC-000007,PROD-0045,Renewal,2022-08-20 23:26:03,,Proposal,95486.953125,0.4699999988079071
OPP-023813,ACC-000041,PROD-0029,Upsell,2023-11-26 22:46:43,,Proposal,62415.8203125,0.4699999988079071
OPP-023814,ACC-000048,PROD-0009,Cross-sell,2024-10-14 13:28:37,,Proposal,77807.78125,0.5600000023841858
OPP-023815,ACC-000047,PROD-0049,Renewal,2024-11-17 07:49:53,,Proposal,95465.1796875,0.5799999833106995
OPP-023821,ACC-000005,PROD-0064,Cross-sell,2025-05-25 03:30:23,,Negotiation,30935.240234375,0.6800000071525574
OPP-023822,ACC-000053,PROD-0068,Upsell,2023-05-20 12:06:23,,Negotiation,21648.91015625,0.800000011920929
OPP-023823,ACC-000024,PROD-0045,New Business,2022-02-23 01:25:39,,Open,61335.87109375,0.6200000047683716
OPP-023824,ACC-000061,PROD-0063,New Business,2022-05-07 07:52:41,,Open,85653.4921875,0.33000001311302185
OPP-023825,ACC-000017,PROD-0033,Renewal,2023-03-04 03:19:56,,Open,17588.330078125,0.4300000071525574
OPP-023826,ACC-000039,PROD-0085,New Business,2024-11-28 12:27:38,,Qualified,2650.989990234375,0.38999998569488525
OPP-023827,ACC-000038,PROD-0084,Upsell,2021-12-30 22:40:52,,Proposal,81173.1484375,0.49000000953674316
OPP-023830,ACC-000019,PROD-0059,Cross-sell,2023-12-07 03:23:36,,Open,40229.640625,0.23999999463558197
OPP-023832,ACC-000038,PROD-0043,Expansion,2023-04-07 15:21:28,,Negotiation,17224.5390625,0.8700000047683716
OPP-023833,ACC-000008,PROD-0024,New Business,2021-11-05 13:19:20,,Open,27011.240234375,0.5099999904632568
OPP-023834,ACC-000052,PROD-0018,Expansion,2023-02-15 09:24:38,,Negotiation,88934.1484375,0.8299999833106995
OPP-023836,ACC-000046,PROD-0037,Renewal,2021-07-10 01:57:25,,Open,4257.259765625,0.5600000023841858
OPP-023838,ACC-000036,PROD-0036,New Business,2022-11-11 19:02:58,,Qualified,82115.1796875,0.4300000071525574
OPP-023839,ACC-000062,PROD-0094,Cross-sell,2023-01-03 02:37:23,,Open,1470.0400390625,0.25
OPP-023840,ACC-000053,PROD-0074,Renewal,2025-04-28 00:32:09,,Qualified,88648.3671875,0.38999998569488525
OPP-023841,ACC-000015,PROD-0051,Upsell,2022-11-05 14:04:54,,Qualified,44134.6484375,0.27000001072883606
OPP-023842,ACC-000044,PROD-0092,Cross-sell,2024-08-09 09:37:36,,Qualified,81634.109375,0.4000000059604645
OPP-023843,ACC-000055,PROD-0073,Cross-sell,2023-05-28 00:43:29,,Qualified,48346.28125,0.3700000047683716
OPP-023844,ACC-000043,PROD-0030,Renewal,2024-05-26 17:24:25,,Qualified,81517.953125,0.20999999344348907
OPP-023845,ACC-000027,PROD-0036,Renewal,2023-08-24 11:55:52,,Open,35307.76953125,0.1599999964237213
OPP-023846,ACC-000042,PROD-0070,Upsell,2023-03-21 19:37:50,,Qualified,50209.03125,0.5
OPP-023847,ACC-000007,PROD-0020,Expansion,2022-09-03 02:13:54,,Qualified,14012.3095703125,0.23000000417232513
OPP-023848,ACC-000057,PROD-0053,Renewal,2022-11-24 01:18:05,,Qualified,64502.3984375,0.46000000834465027
OPP-023849,ACC-000034,PROD-0056,Renewal,2023-08-13 03:34:27,,Qualified,91000.890625,0.25
OPP-023850,ACC-000058,PROD-0064,Expansion,2024-04-27 09:43:42,,Proposal,37910.62109375,0.4399999976158142
OPP-023852,ACC-000010,PROD-0012,Renewal,2023-03-09 18:30:36,,Proposal,84630.7421875,0.5799999833106995
OPP-023853,ACC-000037,PROD-0048,Cross-sell,2022-11-11 12:25:11,,Open,75668.046875,0.6200000047683716
OPP-023854,ACC-000033,PROD-0049,Upsell,2022-11-19 18:11:18,,Proposal,24411.380859375,0.4099999964237213
OPP-023855,ACC-000038,PROD-0023,New Business,2024-09-08 03:42:05,,Open,80049.3984375,0.4300000071525574
OPP-023857,ACC-000057,PROD-0028,New Business,2025-04-08 18:11:51,,Open,75604.3828125,0.6899999976158142
OPP-023858,ACC-000021,PROD-0086,New Business,2023-08-04 05:57:09,,Negotiation,2561.97998046875,0.8100000023841858
OPP-023859,ACC-000032,PROD-0004,Cross-sell,2022-12-27 11:39:57,,Open,3439.56005859375,0.5
OPP-023860,ACC-000010,PROD-0006,Cross-sell,2021-11-30 17:22:47,,Proposal,3852.280029296875,0.36000001430511475
OPP-023861,ACC-000032,PROD-0054,Upsell,2022-03-22 23:52:03,,Negotiation,80818.90625,0.6399999856948853
OPP-023862,ACC-000055,PROD-0027,Upsell,2022-07-29 08:04:57,,Qualified,71557.859375,0.4099999964237213
OPP-023863,ACC-000043,PROD-0013,Expansion,2023-06-29 02:18:11,,Proposal,30585.58984375,0.4399999976158142
OPP-023866,ACC-000030,PROD-0087,Renewal,2021-09-17 19:43:49,,Open,10612.4599609375,0.23999999463558197
OPP-023867,ACC-000044,PROD-0066,Expansion,2023-02-18 20:19:03,,Open,90347.8125,0.6499999761581421
OPP-023868,ACC-000055,PROD-0026,Cross-sell,2023-09-20 05:28:20,,Qualified,81822.4765625,0.47999998927116394
OPP-023870,ACC-000056,PROD-0004,Cross-sell,2023-09-15 22:44:39,,Open,3555.85009765625,0.5
OPP-023871,ACC-000024,PROD-0087,New Business,2024-11-01 23:21:23,,Proposal,42270.23046875,0.41999998688697815
OPP-023872,ACC-000011,PROD-0066,Upsell,2024-12-06 18:25:57,,Open,30282.720703125,0.18000000715255737
OPP-023874,ACC-000038,PROD-0065,Upsell,2023-10-01 09:08:48,,Proposal,13106.2900390625,0.5600000023841858
OPP-023876,ACC-000005,PROD-0100,Upsell,2022-09-23 21:20:18,,Negotiation,41043.171875,0.8799999952316284
OPP-023877,ACC-000009,PROD-0065,New Business,2024-05-25 00:45:05,,Open,58315.5,0.5600000023841858
OPP-023880,ACC-000021,PROD-0042,Renewal,2023-02-12 22:37:55,,Open,40426.62109375,0.3799999952316284
OPP-023881,ACC-000025,PROD-0060,Cross-sell,2022-12-28 18:48:10,,Negotiation,64202.19140625,0.7699999809265137
OPP-023882,ACC-000024,PROD-0061,Cross-sell,2022-07-30 06:00:57,,Open,5802.2998046875,0.14000000059604645
OPP-023883,ACC-000020,PROD-0031,Upsell,2022-11-15 14:11:25,,Proposal,71761.953125,0.5600000023841858
OPP-023885,ACC-000037,PROD-0031,New Business,2022-03-27 14:51:55,,Open,98741.640625,0.18000000715255737
OPP-023886,ACC-000020,PROD-0017,Renewal,2025-04-13 21:28:39,,Proposal,11318.3798828125,0.4000000059604645
OPP-023890,ACC-000011,PROD-0095,New Business,2023-09-02 09:21:53,,Proposal,89496.2734375,0.4099999964237213
OPP-023892,ACC-000041,PROD-0009,New Business,2023-07-02 06:42:02,,Open,81485.15625,0.25999999046325684
OPP-023894,ACC-000030,PROD-0012,Upsell,2021-07-06 05:50:28,,Open,43531.921875,0.6399999856948853
OPP-023895,ACC-000053,PROD-0010,Renewal,2022-02-06 20:00:35,,Qualified,66231.921875,0.25
OPP-023896,ACC-000037,PROD-0021,Expansion,2024-11-24 22:21:26,,Qualified,24928.119140625,0.41999998688697815
OPP-023897,ACC-000057,PROD-0021,Expansion,2025-02-04 22:34:55,,Negotiation,88582.0,0.6499999761581421
OPP-023898,ACC-000045,PROD-0049,Expansion,2025-01-12 21:13:42,,Open,10477.5595703125,0.33000001311302185
OPP-023899,ACC-000055,PROD-0002,Renewal,2022-05-07 22:15:52,,Open,53360.390625,0.28999999165534973
OPP-023900,ACC-000031,PROD-0086,New Business,2022-05-07 17:34:59,,Proposal,15837.8896484375,0.5600000023841858
OPP-023901,ACC-000013,PROD-0089,Renewal,2023-09-28 18:51:15,,Proposal,45301.69140625,0.4000000059604645
OPP-023905,ACC-000051,PROD-0058,Cross-sell,2024-10-15 07:38:20,,Proposal,57613.21875,0.3799999952316284
OPP-023906,ACC-000053,PROD-0029,Upsell,2022-06-26 02:48:38,,Open,65954.6328125,0.6499999761581421
OPP-023907,ACC-000020,PROD-0027,Expansion,2025-01-18 00:36:44,,Proposal,20709.470703125,0.3700000047683716
OPP-023908,ACC-000060,PROD-0006,Expansion,2022-11-04 23:58:15,,Open,40542.609375,0.5699999928474426
OPP-023911,ACC-000048,PROD-0032,Cross-sell,2024-08-05 21:10:35,,Negotiation,84405.796875,0.6399999856948853
OPP-023912,ACC-000043,PROD-0010,New Business,2021-10-05 06:02:12,,Qualified,87212.9921875,0.44999998807907104
OPP-023913,ACC-000039,PROD-0083,Expansion,2023-06-01 17:11:45,,Qualified,5155.06005859375,0.46000000834465027
OPP-023915,ACC-000016,PROD-0013,Expansion,2023-03-24 16:52:23,,Proposal,75308.0390625,0.3100000023841858
OPP-023916,ACC-000035,PROD-0078,Expansion,2022-04-25 22:02:46,,Proposal,43597.7109375,0.49000000953674316
OPP-023917,ACC-000009,PROD-0090,Cross-sell,2021-09-07 09:08:38,,Qualified,50104.921875,0.41999998688697815
OPP-023918,ACC-000056,PROD-0002,New Business,2025-03-29 13:13:40,,Proposal,26398.619140625,0.5299999713897705
