Pipeline_ID,Account_ID,Stage,Stage_Entry_Date,Expected_Close_Date,Deal_Size,Probability
PIPE-000758,ACC-000041,Negotiation,2024-08-13 22:28:19,2024-09-16 11:03:38,349397.36,0.88
PIPE-000759,ACC-000032,Closed Lost,2025-01-22 14:36:45,2025-07-08 20:10:57,446509.73,0
PIPE-000760,ACC-000035,Needs Analysis,2023-06-28 01:19:43,2023-07-05 02:03:51,342142.54,0.55
PIPE-000761,ACC-000044,Qualification,2021-11-05 06:11:28,2022-02-22 03:32:36,428775.71,0.26
PIPE-000762,ACC-000048,Closed Lost,2023-11-30 17:29:40,2023-12-24 09:21:16,219885.24,0
PIPE-000763,ACC-000053,Proposal,2022-05-20 05:29:19,2022-08-29 01:25:07,439851.95,0.67
PIPE-000764,ACC-000012,Closed Won,2023-11-11 20:10:26,2024-02-16 21:42:39,233296.63,1
PIPE-000765,ACC-000057,Needs Analysis,2024-10-22 17:47:32,2024-11-17 01:06:11,323219.67,0.5
PIPE-000766,ACC-000048,Prospecting,2021-12-21 14:10:24,2022-03-26 15:59:40,286834.71,0.07
PIPE-000767,ACC-000037,Development,2024-05-11 08:35:22,2024-06-06 19:31:10,12042.16,0
PIPE-000768,ACC-000042,Closed Won,2024-05-28 04:25:19,2024-09-11 07:09:51,476416.79,1
PIPE-000769,ACC-000047,Qualification,2022-07-14 16:03:19,2022-10-01 21:07:41,412652.94,0.3
PIPE-000770,ACC-000057,Qualification,2021-07-01 18:12:46,2021-09-24 23:05:05,120608.32,0.35
PIPE-000771,ACC-000029,Closed Lost,2024-01-27 13:23:17,2024-04-11 08:02:45,245832.42,0
PIPE-000772,ACC-000022,Proposal,2023-04-15 16:09:25,2023-09-28 11:30:46,473985.93,0.79
PIPE-000773,ACC-000026,Prospecting,2023-10-13 15:54:05,2024-01-20 19:04:13,234034.22,0.08
PIPE-000774,ACC-000058,Needs Analysis,2024-09-07 18:34:44,2025-02-04 15:43:40,44753.7,0.41
PIPE-000775,ACC-000001,Proposal,2022-08-27 03:56:14,2023-01-26 19:06:07,263182.34,0.61
PIPE-000776,ACC-000061,Development,2022-07-23 20:04:19,2022-11-07 18:20:29,33241.67,0
PIPE-000777,ACC-000059,Closed Won,2023-08-03 07:46:10,2023-11-26 02:04:35,255874.29,1
PIPE-000778,ACC-000051,Prospecting,2022-09-18 15:15:56,2023-01-16 01:07:53,8149.02,0.19
PIPE-000779,ACC-000011,Qualification,2022-07-10 02:46:50,2022-07-28 00:16:05,324680.79,0.3
PIPE-000780,ACC-000044,Development,2023-05-31 13:51:32,2023-07-09 03:29:11,451675.71,0
PIPE-000781,ACC-000044,Negotiation,2022-05-01 16:39:54,2022-05-28 16:24:44,39448.16,0.93
PIPE-000782,ACC-000027,Qualification,2022-01-16 10:12:12,2022-01-23 01:50:53,219417.69,0.34
PIPE-000783,ACC-000010,Proposal,2023-03-24 05:45:34,2023-09-06 09:18:05,341439.29,0.69
PIPE-000784,ACC-000019,Closed Won,2022-03-28 13:12:02,2022-05-22 16:15:12,107531.74,1
PIPE-000785,ACC-000033,Closed Won,2024-07-01 11:33:45,2024-10-17 23:43:42,290447.77,1
PIPE-000786,ACC-000001,Development,2021-08-15 10:40:13,2021-11-14 11:16:35,52524.43,0
PIPE-000787,ACC-000020,Closed Won,2022-03-04 14:34:42,2022-08-22 15:43:55,225808.33,1
PIPE-000788,ACC-000015,Proposal,2023-06-07 16:05:34,2023-08-02 20:56:15,19097.43,0.79
PIPE-000789,ACC-000043,Development,2022-05-31 11:58:43,2022-08-05 17:16:17,158230.98,0
PIPE-000790,ACC-000060,Prospecting,2025-01-19 07:27:21,2025-04-29 08:08:09,214215.33,0.12
PIPE-000791,ACC-000018,Negotiation,2024-05-17 21:35:09,2024-07-28 10:56:36,254710.21,0.91
PIPE-000792,ACC-000019,Negotiation,2023-02-16 00:12:52,2023-06-07 19:45:24,285418.46,0.85
PIPE-000793,ACC-000017,Closed Won,2022-05-23 00:22:12,2022-11-06 07:10:12,190402.83,1
PIPE-000794,ACC-000015,Development,2024-11-14 23:14:36,2025-04-16 11:38:44,312265.99,0
PIPE-000795,ACC-000016,Development,2022-01-12 14:01:59,2022-04-21 04:42:00,483628.47,0
PIPE-000796,ACC-000037,Development,2023-07-28 12:56:39,2023-12-20 21:38:35,321202.55,0
PIPE-000797,ACC-000038,Needs Analysis,2025-05-23 09:03:30,2025-07-14 22:51:31,423544.13,0.59
PIPE-000798,ACC-000056,Needs Analysis,2024-06-23 23:31:51,2024-08-11 16:42:38,468437.51,0.47
PIPE-000799,ACC-000016,Qualification,2025-04-13 20:53:05,2025-09-10 14:34:05,474224.47,0.21
PIPE-000800,ACC-000028,Qualification,2022-09-21 11:49:34,2022-10-19 01:36:02,412501.23,0.22
PIPE-000801,ACC-000021,Closed Won,2025-03-11 19:10:21,2025-03-22 22:31:35,247086.6,1
PIPE-000802,ACC-000032,Closed Lost,2024-12-11 11:45:08,2025-02-14 16:55:18,44525.24,0
PIPE-000803,ACC-000051,Closed Won,2021-07-24 16:35:37,2021-08-26 07:30:15,188984.02,1
PIPE-000804,ACC-000058,Qualification,2022-09-16 02:41:07,2022-09-27 20:41:22,226353.39,0.38
PIPE-000805,ACC-000021,Prospecting,2024-12-16 09:14:32,2025-04-09 15:57:18,227144.27,0.1
PIPE-000806,ACC-000054,Qualification,2025-01-09 21:08:48,2025-01-11 21:15:16,271084.2,0.39
PIPE-000807,ACC-000055,Needs Analysis,2022-12-28 22:53:05,2023-01-06 22:12:29,114564.12,0.52
PIPE-000808,ACC-000024,Prospecting,2023-11-14 07:17:16,2024-03-16 18:15:26,278330.66,0.07
PIPE-000809,ACC-000037,Proposal,2022-05-22 01:04:59,2022-10-08 01:30:11,168587.01,0.65
PIPE-000810,ACC-000020,Proposal,2025-02-13 09:43:50,2025-06-30 08:56:00,370758.3,0.68
PIPE-000811,ACC-000020,Prospecting,2022-09-14 12:39:20,2022-11-22 01:54:02,455488.84,0.07
PIPE-000812,ACC-000007,Closed Won,2021-09-24 21:05:46,2021-11-02 22:25:09,412437.49,1
PIPE-000813,ACC-000047,Proposal,2025-02-16 16:08:52,2025-07-29 13:33:47,142234.95,0.77
PIPE-000814,ACC-000012,Closed Won,2023-05-31 10:38:48,2023-11-05 20:57:57,292984.44,1
PIPE-000815,ACC-000053,Qualification,2022-06-25 16:40:02,2022-09-07 03:09:17,196526.85,0.27
PIPE-000816,ACC-000015,Proposal,2021-07-17 18:42:33,2021-11-13 20:38:16,258362.15,0.74
PIPE-000817,ACC-000051,Negotiation,2022-04-03 15:44:39,2022-09-23 07:20:55,175084.64,0.87
PIPE-000818,ACC-000031,Closed Won,2025-03-26 22:17:06,2025-08-01 13:19:08,24593.55,1
PIPE-000819,ACC-000052,Closed Lost,2023-02-15 01:59:34,2023-08-11 22:22:44,132221.53,0
PIPE-000820,ACC-000054,Closed Lost,2024-10-19 14:41:27,2025-02-07 23:05:26,203650.29,0
PIPE-000821,ACC-000058,Prospecting,2022-03-23 14:43:13,2022-05-30 05:05:48,130280.45,0.18
PIPE-000822,ACC-000007,Proposal,2024-06-15 22:56:16,2024-12-11 17:54:33,421522.33,0.63
PIPE-000823,ACC-000025,Needs Analysis,2024-05-31 01:03:12,2024-10-19 09:47:26,68874.49,0.44
PIPE-000824,ACC-000038,Development,2025-02-11 10:20:25,2025-06-17 22:43:34,326940.83,0
PIPE-000825,ACC-000017,Qualification,2022-03-07 04:45:30,2022-05-29 21:31:57,114137.97,0.31
PIPE-000826,ACC-000054,Proposal,2021-10-12 02:06:36,2022-01-12 16:27:32,453450.72,0.76
PIPE-000827,ACC-000051,Prospecting,2023-01-26 16:32:36,2023-02-12 22:19:09,301574.78,0.19
PIPE-000828,ACC-000003,Needs Analysis,2023-01-18 22:02:09,2023-07-03 15:19:38,451192.74,0.52
PIPE-000829,ACC-000037,Qualification,2022-07-30 09:41:34,2022-08-17 06:30:37,360332.34,0.37
PIPE-000830,ACC-000052,Negotiation,2023-09-19 05:51:29,2024-01-03 21:29:01,278287.15,0.84
PIPE-000831,ACC-000022,Qualification,2024-04-04 15:40:26,2024-05-02 01:13:12,419458.17,0.39
PIPE-000832,ACC-000004,Negotiation,2025-04-03 15:14:19,2025-08-20 16:20:38,467587.74,0.85
PIPE-000833,ACC-000015,Proposal,2022-03-31 17:11:20,2022-08-13 03:58:07,59740.69,0.72
PIPE-000834,ACC-000056,Development,2023-08-25 13:59:33,2023-11-22 06:22:50,248442.76,0
PIPE-000835,ACC-000021,Needs Analysis,2021-08-17 06:45:05,2021-08-28 23:24:29,306784.3,0.43
PIPE-000836,ACC-000023,Negotiation,2022-02-05 09:16:42,2022-02-19 13:19:01,168125.64,0.93
PIPE-000837,ACC-000039,Proposal,2025-02-28 05:16:24,2025-04-12 11:47:31,433740.53,0.73
PIPE-000838,ACC-000045,Qualification,2023-04-26 10:25:54,2023-09-20 03:12:00,322420.76,0.3
PIPE-000839,ACC-000043,Closed Won,2024-04-05 05:39:59,2024-04-23 07:26:24,474696.93,1
PIPE-000840,ACC-000040,Closed Lost,2022-05-30 05:19:44,2022-09-25 06:17:04,77239.45,0
PIPE-000841,ACC-000058,Closed Won,2023-12-14 08:34:11,2024-04-03 15:54:10,31995,1
PIPE-000842,ACC-000017,Prospecting,2024-10-28 21:35:15,2024-12-01 22:41:13,306691.46,0.13
PIPE-000843,ACC-000006,Proposal,2022-05-18 06:08:19,2022-06-18 08:22:01,170687.39,0.66
PIPE-000844,ACC-000061,Development,2025-06-14 02:47:54,2025-07-27 02:57:22,358941.92,0
PIPE-000845,ACC-000046,Closed Won,2023-12-26 19:24:01,2024-05-08 01:22:10,319142.91,1
PIPE-000846,ACC-000053,Closed Won,2023-08-21 20:45:44,2024-01-08 13:32:13,420810.12,1
PIPE-000847,ACC-000001,Closed Won,2023-05-19 16:14:26,2023-10-29 01:05:28,263299.11,1
PIPE-000848,ACC-000004,Needs Analysis,2024-07-14 20:23:36,2024-09-08 05:53:06,44555.03,0.59
PIPE-000849,ACC-000046,Proposal,2024-05-16 05:42:16,2024-09-19 08:47:00,320090.65,0.7
PIPE-000850,ACC-000002,Closed Won,2022-09-21 10:09:05,2022-11-25 03:59:54,458918.8,1
PIPE-000851,ACC-000019,Negotiation,2021-11-22 22:28:35,2022-05-09 18:22:35,95044.47,0.82
PIPE-000852,ACC-000031,Qualification,2022-03-04 22:48:16,2022-04-03 09:21:01,413484.62,0.32
PIPE-000853,ACC-000049,Prospecting,2023-06-24 05:35:05,2023-09-14 21:08:31,253515.92,0.17
PIPE-000854,ACC-000036,Development,2024-04-05 00:19:49,2024-08-17 09:23:03,223717.52,0
PIPE-000855,ACC-000044,Closed Won,2024-04-17 23:01:28,2024-04-19 11:20:30,15086.71,1
PIPE-000856,ACC-000034,Prospecting,2025-02-23 06:34:48,2025-08-05 22:57:42,119139.28,0.09
PIPE-000857,ACC-000039,Development,2023-05-29 20:03:26,2023-11-04 16:08:59,487321.23,0
PIPE-000858,ACC-000061,Negotiation,2023-10-06 11:30:25,2023-12-27 20:00:42,51195.04,0.94
PIPE-000859,ACC-000034,Needs Analysis,2023-04-26 11:03:04,2023-04-28 21:59:50,216549.03,0.47
PIPE-000860,ACC-000052,Qualification,2023-05-23 23:46:00,2023-10-07 13:23:11,286740.46,0.3
PIPE-000861,ACC-000011,Needs Analysis,2023-03-17 04:19:51,2023-05-13 14:50:55,133480.7,0.46
PIPE-000862,ACC-000021,Development,2022-09-19 22:25:09,2023-01-24 20:56:27,261492.37,0
PIPE-000863,ACC-000044,Prospecting,2024-05-03 11:20:17,2024-05-29 03:02:03,445435.71,0.08
PIPE-000864,ACC-000040,Negotiation,2024-09-24 01:54:50,2024-09-25 18:10:38,486160.43,0.91
PIPE-000865,ACC-000038,Qualification,2025-05-16 21:27:00,2025-08-14 00:35:03,482096.99,0.31
PIPE-000866,ACC-000052,Negotiation,2021-08-25 23:04:32,2021-11-30 20:01:32,190843.89,0.89
PIPE-000867,ACC-000060,Negotiation,2023-07-28 11:08:49,2023-08-18 10:49:41,304731.05,0.81
PIPE-000868,ACC-000024,Development,2022-06-22 18:43:59,2022-10-27 04:02:51,101984.15,0
PIPE-000869,ACC-000059,Closed Lost,2023-01-25 07:25:35,2023-06-06 08:01:15,313363.56,0
PIPE-000870,ACC-000007,Prospecting,2023-12-05 05:06:50,2024-04-03 00:07:03,373596.28,0.12
PIPE-000871,ACC-000001,Closed Lost,2022-02-25 20:51:29,2022-07-16 16:46:36,87017.86,0
PIPE-000872,ACC-000050,Development,2022-06-28 03:14:51,2022-12-22 12:30:37,498482.73,0
PIPE-000873,ACC-000061,Closed Lost,2022-07-16 21:52:24,2022-08-04 00:06:46,108667.81,0
PIPE-000874,ACC-000021,Proposal,2022-03-27 07:43:05,2022-07-12 13:44:39,381039.73,0.67
PIPE-000875,ACC-000058,Negotiation,2024-02-17 14:02:31,2024-06-10 21:09:01,162831.74,0.92
PIPE-000876,ACC-000040,Prospecting,2023-08-14 20:27:56,2023-10-16 06:29:38,249299.45,0.19
PIPE-000877,ACC-000036,Proposal,2021-12-27 04:52:22,2022-01-14 10:11:17,102876.7,0.72
PIPE-000878,ACC-000050,Development,2023-08-26 20:05:36,2024-01-18 11:09:50,239673.46,0
PIPE-000879,ACC-000055,Development,2023-04-27 07:26:05,2023-09-18 00:19:49,220563.06,0
PIPE-000880,ACC-000058,Closed Won,2024-05-16 04:11:13,2024-11-02 14:07:55,165245.32,1
PIPE-000881,ACC-000031,Prospecting,2021-07-02 20:17:44,2021-09-09 06:13:24,209035.95,0.06
PIPE-000882,ACC-000050,Needs Analysis,2022-08-20 06:01:53,2022-09-14 23:51:29,4669.31,0.42
PIPE-000883,ACC-000055,Prospecting,2022-05-04 12:23:33,2022-05-20 02:55:37,400698.74,0.06
PIPE-000884,ACC-000024,Closed Lost,2025-03-22 23:48:52,2025-04-12 14:51:44,211942.87,0
PIPE-000885,ACC-000029,Prospecting,2024-04-10 18:08:53,2024-05-13 17:51:59,179848.7,0.14
PIPE-000886,ACC-000023,Proposal,2023-02-04 09:52:08,2023-08-01 15:52:01,161092.92,0.75
PIPE-000887,ACC-000014,Development,2022-02-01 09:12:57,2022-04-12 00:23:32,111019.05,0
PIPE-000888,ACC-000053,Negotiation,2024-10-19 04:55:30,2025-01-15 14:15:02,145255.31,0.88
PIPE-000889,ACC-000007,Development,2022-08-22 23:00:00,2022-12-01 13:14:36,117745.96,0
PIPE-000890,ACC-000046,Negotiation,2024-01-10 09:32:21,2024-07-02 10:46:33,362006.23,0.93
PIPE-000891,ACC-000058,Qualification,2025-05-07 20:51:04,2025-07-02 09:28:38,390193.45,0.28
PIPE-000892,ACC-000027,Proposal,2023-03-04 19:41:47,2023-05-22 19:39:10,457226.08,0.66
PIPE-000893,ACC-000057,Closed Lost,2024-06-28 13:28:43,2024-10-03 12:43:13,128909.88,0
PIPE-000894,ACC-000016,Prospecting,2022-10-16 02:27:18,2022-12-31 02:59:52,138191.46,0.1
PIPE-000895,ACC-000041,Closed Lost,2024-07-14 17:41:32,2024-09-16 22:22:20,479267.66,0
PIPE-000896,ACC-000012,Negotiation,2022-12-12 00:09:52,2022-12-17 16:30:25,159627.18,0.83
PIPE-000897,ACC-000001,Closed Won,2023-01-13 04:44:27,2023-04-11 20:22:57,430009.71,1
PIPE-000898,ACC-000017,Prospecting,2022-10-28 07:56:03,2023-03-05 21:06:27,238482.56,0.19
PIPE-000899,ACC-000036,Closed Won,2021-10-04 10:28:02,2022-01-23 21:19:19,77478.66,1
PIPE-000900,ACC-000001,Needs Analysis,2022-08-16 23:06:18,2022-10-02 01:04:57,225520.38,0.45
PIPE-000901,ACC-000025,Negotiation,2022-07-28 22:47:12,2022-08-23 18:58:55,223896.89,0.86
PIPE-000902,ACC-000060,Qualification,2022-12-02 21:36:59,2023-01-26 15:40:36,156419.3,0.26
PIPE-000903,ACC-000004,Closed Lost,2023-08-16 06:52:25,2023-09-13 15:05:16,229592.91,0
PIPE-000904,ACC-000060,Prospecting,2024-03-09 03:49:50,2024-05-11 02:01:57,370022.26,0.07
PIPE-000905,ACC-000049,Closed Won,2024-04-27 08:20:17,2024-04-30 01:26:00,203793.15,1
PIPE-000906,ACC-000008,Negotiation,2023-10-08 18:55:13,2023-12-19 13:28:00,412161.08,0.84
PIPE-000907,ACC-000041,Closed Won,2024-08-24 05:39:39,2025-01-18 00:47:44,419008.54,1
PIPE-000908,ACC-000053,Closed Lost,2021-10-04 07:17:11,2021-10-20 17:02:44,388020.05,0
PIPE-000909,ACC-000012,Proposal,2023-01-09 08:56:44,2023-03-10 20:32:24,198961.76,0.71
PIPE-000910,ACC-000045,Negotiation,2024-11-12 02:51:37,2025-03-04 00:24:45,7040.19,0.81
PIPE-000911,ACC-000025,Negotiation,2025-05-24 14:23:37,2025-07-16 02:44:41,441822.92,0.9
PIPE-000912,ACC-000047,Development,2023-05-29 03:41:21,2023-10-11 08:39:39,418106.41,0
PIPE-000913,ACC-000015,Needs Analysis,2025-01-08 03:18:35,2025-06-20 12:27:18,32000.27,0.53
PIPE-000914,ACC-000060,Prospecting,2023-01-30 04:09:31,2023-07-17 08:03:43,100474.92,0.13
PIPE-000915,ACC-000036,Proposal,2024-08-30 21:38:01,2025-02-21 23:27:44,261552.63,0.61
PIPE-000916,ACC-000018,Closed Lost,2021-07-11 16:38:05,2021-11-23 00:40:50,178368.32,0
PIPE-000917,ACC-000058,Closed Won,2022-10-01 15:25:10,2022-12-23 19:09:11,39434.3,1
PIPE-000918,ACC-000034,Closed Lost,2025-05-23 08:08:32,2025-11-06 14:49:18,288289.81,0
PIPE-000919,ACC-000049,Prospecting,2023-01-25 19:15:19,2023-03-09 15:53:50,388208.97,0.11
PIPE-000920,ACC-000013,Closed Lost,2022-07-31 01:45:04,2023-01-11 20:20:41,34899.84,0
PIPE-000921,ACC-000023,Proposal,2022-03-21 02:50:29,2022-05-27 07:50:00,215300.79,0.64
PIPE-000922,ACC-000062,Development,2022-10-08 01:37:28,2023-02-13 02:51:35,124775.47,0
PIPE-000923,ACC-000049,Needs Analysis,2022-02-20 19:38:07,2022-03-23 01:53:47,222037.02,0.45
PIPE-000924,ACC-000032,Closed Won,2024-09-21 09:16:03,2024-12-28 16:33:43,482152.89,1
PIPE-000925,ACC-000028,Needs Analysis,2023-11-17 23:26:00,2023-11-23 11:39:06,173650.37,0.44
PIPE-000926,ACC-000033,Needs Analysis,2024-04-09 20:51:38,2024-05-25 04:21:40,179731.64,0.47
PIPE-000927,ACC-000013,Closed Lost,2024-06-29 04:09:13,2024-07-29 21:33:40,179994.38,0
PIPE-000928,ACC-000054,Closed Lost,2023-04-13 23:36:16,2023-04-15 12:56:08,202864.23,0
PIPE-000929,ACC-000001,Proposal,2022-03-19 16:05:25,2022-07-09 06:41:42,329823.18,0.71
PIPE-000930,ACC-000062,Development,2023-07-14 02:54:31,2023-11-17 19:21:47,168962.23,0
PIPE-000931,ACC-000016,Needs Analysis,2024-08-21 18:42:30,2025-01-05 23:58:43,179737.98,0.58
PIPE-000932,ACC-000005,Prospecting,2024-08-30 19:34:21,2025-02-23 06:10:56,138899.64,0.17
PIPE-000933,ACC-000026,Closed Lost,2022-09-21 02:39:03,2023-02-19 13:28:08,388607.95,0
PIPE-000934,ACC-000061,Qualification,2023-11-16 20:38:37,2023-11-22 14:05:29,294867.31,0.23
PIPE-000935,ACC-000019,Closed Lost,2024-12-14 10:14:41,2025-02-16 02:03:20,398182.08,0
PIPE-000936,ACC-000041,Negotiation,2023-06-07 01:16:13,2023-10-01 09:50:18,436747.91,0.9
PIPE-000937,ACC-000046,Needs Analysis,2023-04-18 09:21:07,2023-08-31 16:41:26,362404.74,0.5
PIPE-000938,ACC-000027,Negotiation,2024-12-29 05:54:50,2025-06-17 12:04:09,67695.48,0.8
PIPE-000939,ACC-000045,Closed Won,2024-03-13 03:31:19,2024-06-29 19:58:00,63972.94,1
PIPE-000940,ACC-000060,Negotiation,2023-05-28 01:28:21,2023-10-06 00:32:44,228244.66,0.93
PIPE-000941,ACC-000045,Negotiation,2024-12-23 22:09:09,2025-02-01 07:18:36,115803.93,0.89
PIPE-000942,ACC-000042,Needs Analysis,2025-06-09 15:44:39,2025-07-20 20:50:46,442118.72,0.58
PIPE-000943,ACC-000035,Needs Analysis,2024-09-19 00:42:23,2024-11-25 22:43:28,352115.62,0.41
PIPE-000944,ACC-000028,Negotiation,2022-03-08 20:20:09,2022-03-16 19:34:41,184910.92,0.9
PIPE-000945,ACC-000028,Closed Lost,2021-11-30 14:39:41,2022-03-12 12:34:59,171187.9,0
PIPE-000946,ACC-000023,Negotiation,2023-10-31 22:49:29,2024-02-27 12:03:24,309367.59,0.92
PIPE-000947,ACC-000034,Prospecting,2023-06-04 04:42:09,2023-08-20 19:41:51,174768.02,0.16
PIPE-000948,ACC-000044,Development,2025-03-02 11:50:05,2025-03-20 22:41:43,39984.16,0
PIPE-000949,ACC-000034,Negotiation,2021-11-07 19:52:31,2021-11-18 21:19:02,297996.36,0.9
PIPE-000950,ACC-000024,Needs Analysis,2024-05-26 15:36:25,2024-11-15 00:35:42,144124.68,0.57
PIPE-000951,ACC-000057,Qualification,2024-01-15 06:33:30,2024-04-12 00:53:15,221844.06,0.33
PIPE-000952,ACC-000001,Closed Lost,2025-01-17 14:25:47,2025-04-12 15:53:50,149644.88,0
PIPE-000953,ACC-000005,Needs Analysis,2022-05-05 18:04:28,2022-05-14 06:39:32,38530.39,0.6
PIPE-000954,ACC-000036,Needs Analysis,2022-03-09 14:36:47,2022-08-17 11:39:30,151674.08,0.47
PIPE-000955,ACC-000004,Closed Won,2023-09-11 13:20:09,2024-03-04 09:20:09,333327.42,1
PIPE-000956,ACC-000026,Qualification,2023-04-16 04:45:04,2023-07-08 15:38:20,39673.9,0.37
PIPE-000957,ACC-000050,Closed Won,2025-03-12 23:12:25,2025-07-31 16:04:11,299538.9,1
PIPE-000958,ACC-000004,Development,2025-01-01 12:30:53,2025-05-07 15:51:39,248263.31,0
PIPE-000959,ACC-000036,Closed Won,2025-03-18 23:39:51,2025-07-24 03:19:09,410977.82,1
PIPE-000960,ACC-000025,Needs Analysis,2022-12-14 15:11:16,2023-01-31 23:01:57,460835.7,0.58
PIPE-000961,ACC-000040,Closed Lost,2023-01-16 02:46:23,2023-06-02 14:22:16,202557.04,0
PIPE-000962,ACC-000023,Qualification,2024-04-17 04:36:47,2024-08-04 02:37:56,470061.63,0.33
PIPE-000963,ACC-000012,Closed Won,2021-10-25 14:39:35,2022-02-10 10:17:48,480096.43,1
PIPE-000964,ACC-000039,Closed Lost,2025-01-10 23:08:39,2025-06-25 14:49:04,295173.29,0
PIPE-000965,ACC-000056,Closed Won,2023-12-15 00:49:42,2024-05-24 16:03:50,443330.4,1
PIPE-000966,ACC-000052,Development,2023-10-30 09:00:11,2024-01-08 03:48:11,15700.66,0
PIPE-000967,ACC-000062,Prospecting,2024-12-22 08:35:27,2025-06-05 19:25:05,259291.72,0.13
PIPE-000968,ACC-000024,Prospecting,2025-05-08 15:51:34,2025-08-07 21:37:27,244849.28,0.16
PIPE-000969,ACC-000011,Proposal,2024-02-15 07:54:26,2024-08-08 07:32:47,485205.35,0.68
PIPE-000970,ACC-000056,Needs Analysis,2021-12-11 11:26:35,2022-04-19 05:05:33,118180.38,0.45
PIPE-000971,ACC-000050,Needs Analysis,2023-05-17 21:22:09,2023-06-18 14:48:28,323248.73,0.57
PIPE-000972,ACC-000006,Development,2021-10-31 14:28:52,2021-12-23 04:22:34,424724.78,0
PIPE-000973,ACC-000045,Negotiation,2023-09-15 02:52:02,2023-12-02 20:01:03,438599.67,0.93
PIPE-000974,ACC-000057,Development,2023-11-10 16:55:09,2024-02-23 18:13:36,350899.69,0
PIPE-000975,ACC-000005,Development,2022-03-11 05:30:30,2022-07-13 17:17:05,62462.96,0
PIPE-000976,ACC-000008,Prospecting,2022-06-29 06:31:17,2022-10-16 08:16:30,478365.38,0.17
PIPE-000977,ACC-000026,Prospecting,2024-07-01 16:51:54,2024-12-03 07:21:09,347370.83,0.14
PIPE-000978,ACC-000047,Development,2023-01-04 15:02:24,2023-03-13 14:11:25,322757.26,0
PIPE-000979,ACC-000048,Proposal,2022-01-02 02:18:16,2022-05-13 02:05:15,300548.39,0.65
PIPE-000980,ACC-000005,Closed Lost,2022-12-16 04:48:45,2023-01-05 23:07:29,139194.57,0
PIPE-000981,ACC-000020,Development,2021-08-12 21:00:29,2022-01-11 18:02:08,340537.37,0
PIPE-000982,ACC-000012,Closed Won,2024-05-02 22:38:25,2024-10-21 05:49:46,205395.28,1
PIPE-000983,ACC-000061,Needs Analysis,2023-12-22 23:41:20,2024-02-09 13:48:38,195696.51,0.44
PIPE-000984,ACC-000057,Needs Analysis,2025-04-17 00:32:02,2025-06-06 00:41:10,124505.1,0.44
PIPE-000985,ACC-000032,Prospecting,2023-03-18 09:33:53,2023-06-09 12:56:05,162302.61,0.11
PIPE-000986,ACC-000001,Needs Analysis,2023-05-10 07:18:57,2023-06-26 03:23:52,302682.57,0.45
PIPE-000987,ACC-000026,Closed Lost,2021-09-12 11:32:35,2021-12-20 18:48:13,479173.42,0
PIPE-000988,ACC-000010,Proposal,2024-12-13 01:50:04,2025-03-29 02:24:58,475786.46,0.65
PIPE-000989,ACC-000015,Negotiation,2021-07-08 16:43:56,2021-08-29 04:07:55,121575.85,0.83
PIPE-000990,ACC-000049,Qualification,2023-10-20 00:50:03,2024-02-26 23:30:48,466806.55,0.24
PIPE-000991,ACC-000043,Closed Lost,2021-07-04 16:07:28,2021-10-16 08:11:43,232413.48,0
PIPE-000992,ACC-000022,Qualification,2021-11-18 09:18:44,2021-12-22 21:40:50,259603.76,0.3
PIPE-000993,ACC-000030,Negotiation,2024-08-06 20:21:13,2024-11-09 22:04:07,124479.61,0.94
PIPE-000994,ACC-000054,Development,2024-10-08 22:10:06,2024-11-03 20:12:55,83271.91,0
PIPE-000995,ACC-000054,Closed Won,2025-02-05 10:27:39,2025-05-13 02:36:02,232900.57,1
PIPE-000996,ACC-000037,Prospecting,2024-06-14 00:06:03,2024-08-07 22:01:04,337465.63,0.06
PIPE-000997,ACC-000041,Prospecting,2023-04-28 10:35:58,2023-05-02 04:15:23,227520.87,0.17
PIPE-000998,ACC-000026,Proposal,2021-08-31 07:03:42,2021-09-16 20:18:08,384581.18,0.78
PIPE-000999,ACC-000048,Proposal,2024-09-12 13:50:23,2024-10-07 05:53:43,90855.03,0.69
PIPE-001000,ACC-000026,Closed Won,2021-11-13 23:19:28,2022-01-24 23:20:31,238379.01,1
PIPE-001001,ACC-000027,Negotiation,2023-05-05 12:59:04,2023-10-31 06:27:12,105577.6,0.87
PIPE-001002,ACC-000038,Prospecting,2025-01-26 00:23:59,2025-04-17 16:33:38,118927.01,0.1
PIPE-001003,ACC-000039,Closed Won,2022-06-29 08:05:08,2022-10-30 23:50:36,109796.79,1
PIPE-001004,ACC-000057,Development,2022-01-01 17:23:15,2022-05-25 20:39:12,436132.45,0
PIPE-001005,ACC-000049,Needs Analysis,2024-11-17 22:47:17,2024-12-01 14:19:05,155771.51,0.5
PIPE-001006,ACC-000036,Closed Won,2021-08-08 12:14:03,2021-12-29 22:29:43,490400.9,1
PIPE-001007,ACC-000056,Closed Lost,2025-05-07 04:27:04,2025-11-02 08:15:06,357481.99,0
PIPE-001008,ACC-000041,Needs Analysis,2023-08-29 08:37:44,2023-10-21 07:26:59,27016.42,0.58
PIPE-001009,ACC-000058,Negotiation,2023-10-22 16:13:40,2024-01-03 13:45:22,109752.65,0.94
PIPE-001010,ACC-000050,Proposal,2022-12-10 07:59:38,2023-03-09 22:38:46,143402.13,0.68
